"","id.p","CEC.A","CEC.B","CEC.C","OC.A","OC.B","OC.C","clay.A","clay.B","clay.C","dem","river","wdist","maxc","mrvbf","slope","twi","vdchn","water","lstm","lstsd","evim","evisd","ndwi.a","ndwi.b","ndwi.bsd","X","Y"
"200",719,26.7037037037037,33.5787234042553,24,2.50148148148148,0.359787234042553,0.13,25.0296296296296,41.7787234042553,25.7,52.8253974915,87078.8125,60.0016899109,-2.5085680485,6.0093598366,0.0565911457,11.5573453903,2.4344749451,0.1724137962,296.623817836,8.3144245994,4175.4236111111,1298.114795423,-0.0253547247,-0.0208656477,0.0673664385,5501402.50350887,6184158.14581408
"201",720,30.45625,27.8,37,3.01875,0.4,0.14,27.25,36.4,27.9,52.5818710327,79830.7734375,182.4880218506,-15.5544872284,1.6558176279,0.3063884974,10.7175216675,1.1995353699,0,296.6151994079,7.7401505697,3392.3194444444,1798.9415405934,0.0102351469,-0.0702727274,0.0515631959,5507632.66095546,6188237.60083629
"202",722,16.66,23.1916666666667,19.2,1.794,0.242777777777778,0.12,19.452,42.2027777777778,30.8,50.9164733887,79653.6875,127.2828063965,-13.9694328308,3.1639354229,0.2515892088,13.3723058701,0.6960525513,0,296.6151994079,7.7401505697,3874.5138888889,1191.280189257,0.0102351469,-0.0702727274,0.0515631959,5507983.63595057,6188170.08238566
"203",724,28.6529411764706,30.947619047619,15.6,2.74823529411765,0.434761904761905,0.1,26.2647058823529,42.0952380952381,22.2,55.338180542,67939.9453125,30.0008449554,-2.0698158741,3.733612299,0.121296905,12.8712377548,3.0584716797,0.068965517,296.5454757043,7.7951592966,3294.9305555556,2016.7775780536,0.0305317168,-0.1446583775,0.1018244434,5521399.56141537,6192244.48276041
"204",725,16.6,26.203125,27.5,1.45,0.35875,0.08,21.5,38.375,22.2,51.6811943054,74893.96875,42.4276008606,-7.1780209541,4.7532396317,0.1111623049,13.8581886292,2.7041549683,0.3103448153,296.550587271,8.0459736549,4271.6319444444,1179.2785618864,-0.0320283114,-0.036228956,0.063716556,5500932.94177874,6198755.26678916
"205",726,27.50625,27.8822580645161,40.5,2.686875,0.414032258064516,0.15,25.3125,37.1467741935484,35,52.4361953735,75200.5859375,210.0059204102,1.3475526571,4.819735527,0.0917370841,11.3055000305,2.3970794678,0,296.7458736291,8.0773766856,3592.5763888889,1823.4354519069,-0.0175175708,-0.062811704,0.0715447789,5500638.99788904,6198559.28023041
"206",727,24.9064516129032,28.3815384615385,28,2.52193548387097,0.528153846153846,0.11,27.9838709677419,40.5384615384615,32.1,52.4825592041,70416.859375,127.2828063965,-3.2589533329,5.8159251213,0.0709535703,11.9405908585,3.2070388794,0,296.3520878063,7.963960852,4513.8402777778,1188.2497598539,-0.0053718876,-0.0500529292,0.0551242693,5506322.6649011,6200906.74404921
"207",728,25.9,47.0081967213115,44.1,2.54,0.407377049180328,0.12,35.5,46.4475409836066,30.8,51.1678009033,59940.45703125,364.9760437012,-0.307793051,4.9710030556,0.0626120195,11.8551282883,5.0585098267,0,296.6179644829,7.70394983,3423.9305555556,1718.1021878837,0.0372668045,-0.1577731176,0.1021157671,5532228.1123349,6194653.82710154
"208",729,26.0111111111111,21.4,22.84,2.65333333333333,0.42,0.112,27.8777777777778,44.7,40.22,57.6167793274,68723.421875,774.2310791016,-2.2215485573,4.4668736458,0.0397638232,13.2072496414,1.6037940979,0,296.2072752108,7.7688168887,3073.6944444444,1902.5039859281,0.0113774602,-0.0823078142,0.0702738776,5529589.17300775,6186089.52796365
"209",730,23.6638888888889,28.841935483871,24,1.98111111111111,0.374838709677419,0.13,23.7305555555556,33.6387096774194,13.3,75.6553268433,59785.9296875,600.0169067383,3.0312252045,2.8459415436,0.1989180893,10.9861116409,9.5155792236,0,297.0000880869,7.4227204966,3668.8263888889,1601.888965054,0.0191795058,-0.074701554,0.1041448323,5446267.87800299,6264066.27802111
"210",731,19.956,28.4576271186441,25.9,1.7684,0.55135593220339,0.25,25.76,33.2949152542373,25.9,68.9498825073,55540.2109375,591.7091674805,-4.4384570122,3.8111858368,0.0732939467,12.19444561,3.4351806641,0,297.2735497274,7.7378930607,3845.3819444444,1719.1819814278,0.0380650272,-0.0942540552,0.0680330747,5445201.87799742,6270557.07801809
"211",732,22.6666666666667,29.1,17.7969072164948,2.13,0.61,0.10360824742268,23.3666666666667,42.1,19.0020618556701,78.2290267944,70877.53125,254.565612793,-3.4440155029,6.5180597305,0.0616965368,14.5174427032,-0.2372665405,0,296.921150275,7.7354592096,3860.5972222222,1392.0893806177,0.0130982853,-0.1155426662,0.0738833717,5429821.57799942,6263591.27801678
"212",733,27.068,36.4888888888889,39.8,2.0808,0.431111111111111,0.08,29.612,42.0888888888889,36.1,55.0884361267,63688.4921875,42.4276008606,-1.1664195061,4.8797755241,0.0583354421,12.2530984879,0.5969543457,0.2068965584,296.5085884094,7.7072518912,3110.7152777778,1531.1215810604,0.0376494943,-0.1094170207,0.0839756792,5528070.82180235,6192812.49473893
"213",734,17.2,25.8466666666667,22.3,1.01,0.316,0.13,24.5,37.4133333333333,24.5,71.1791381836,80103.2109375,42.4276008606,1.799764514,3.5522677898,0.1999295801,11.8558502197,2.1188430786,0.1034482792,296.8617696846,7.6849329194,5014.4027777778,1378.3053612329,-0.0152686799,-0.0187659687,0.0508271082,5425961.77800294,6254654.47802091
"214",735,18.7153846153846,29.46,20.5526315789474,1.30538461538462,0.516,0.116842105263158,23.0461538461538,38.94,14.6421052631579,70.5727920532,82308.9609375,417.8634338379,-4.5545339584,2.6922225952,0.3516631424,10.8999881744,3.4145889282,0,296.8233876741,7.7935555113,3432.7916666667,1457.2471886681,0.0181827861,-0.1337463005,0.0835081752,5429088.07800003,6249131.57802669
"215",736,22.2,26.8,17.5461538461538,1.83,0.68,0.112692307692308,24.9,34.7,13.2615384615385,77.5714263916,86279.0546875,674.1851196289,-4.6396865845,2.41751194,0.4199565053,11.2109651566,7.6044540405,0,296.9130898695,7.7938931988,3473.3194444444,1786.8676607689,0.0218721972,-0.075619733,0.0623892964,5429129.57800376,6243585.77802274
"216",737,22.6685714285714,23.2,16.3,2.04771428571429,0.55,0.08,25.3428571428571,32.3,8,83.9046783447,98419.8984375,641.3448486328,2.6208329201,3.7385940552,0.1523419023,11.29438591,3.843421936,0,296.964549483,7.4026940808,4102.9097222222,952.8132208103,0.0376082063,-0.1076762571,0.0733678985,5409082.47799485,6245263.6780263
"217",738,19.96,25.3702702702703,22,1.488,0.584594594594595,0.15,26.408,35.8,12.2,84.6870727539,88345.5703125,42.4276008606,-6.6585960388,4.7310490608,0.0343134999,16.5502433777,2.8260955811,0.1724137962,296.6989133502,7.5084908427,3337.2777777778,1712.4338155531,0.0526696322,-0.1091328938,0.0648484599,5419838.47799707,6249058.07802346
"218",739,22.675,31.85,39.3,1.645,0.455,0.09,24.6958333333333,40.05,26.6666666666667,54.8616790771,63699.81640625,169.7104034424,-2.8554692268,4.8470988274,0.0537413396,12.1836652756,1.3820037842,0,296.5085884094,7.7072518912,3373.5763888889,1587.7099864638,0.0413150409,-0.1257568178,0.094622122,5527869.7442225,6192934.01327155
"219",741,21.1526315789474,21.0896551724138,15.466935483871,2.01421052631579,0.525172413793103,0.126370967741935,24.9105263157895,33.6206896551724,21.1233870967742,84.5772705078,90897.390625,351.1508789063,0.293944627,4.3758540154,0.1397630721,12.7374792099,1.8694610596,0,296.8571508018,7.2798888785,3799.9513888889,1309.0230400183,0.0277553847,-0.0971423576,0.0436037142,5410536.37799775,6254521.97802398
"220",742,16.5,27.3584905660377,21.6,1.83,0.464528301886792,0.12,22.5,37.3509433962264,20.6,83.8798217773,91051.0546875,690.0194702148,3.0002205372,6.7502422333,0.0442758836,11.2012691498,1.2342834473,0,296.855227335,7.5450079073,3639.625,1750.8808367634,0.0346960595,-0.0624657338,0.0600468342,5412095.878002,6252687.47802664
"221",743,19.7296296296296,22.1196078431373,16.9,1.98555555555556,0.588627450980392,0.05,25.2259259259259,32.2156862745098,17.9,85.1768722534,92343.6796875,480.9501342773,0.4977370203,6.8735442162,0.0682355687,12.5768680573,2.3967819214,0,296.8320122941,7.6201403398,3782.1666666667,1669.2018150304,0.0558050198,-0.1264701819,0.0721749226,5412113.37799948,6250839.07802204
"222",744,18.4,21.8,21,1.97,0.4,0.03,20.1,27.8,24.1,64.7149963379,76373.2265625,458.9246826172,-6.6069469452,1.7214434147,0.4789957404,10.9720134735,2.0378723145,0,296.9979116552,7.7649185532,3997.9444444444,1043.0772103838,0.0092113755,-0.0521509616,0.0522323383,5445834.28386509,6241230.66826452
"223",745,24.2,27.3015384615385,48.5,2.65,0.367846153846154,0.08,23.2,40.0892307692308,35.7,49.7900009155,64641.75,234.3140869141,-3.9972133636,1.804941535,0.3199984729,10.4541816711,2.0352668762,0,296.4885458253,7.6503233692,3977.9861111111,1200.4230488912,-0.0052691963,-0.0420387148,0.0440567747,5525126.37795079,6193606.95370717
"224",747,25.6,25.0454545454545,21,2.63,0.509090909090909,0.05,26.2,35.7545454545455,11.7,60.4973144531,94744.109375,0,3.4898808002,3.2687151432,0.0521480367,11.6220064163,1.3532409668,2,296.3127377065,7.7492584263,3493.4027777778,1667.4888214026,0.0368554493,-0.1495742282,0.0575547062,5506554.6385249,6169885.03018639
"225",750,17.2,28.9608695652174,24.7,2.03,0.341594202898551,0.05,22.3,36.0782608695652,25.2,54.5816993713,82517.671875,0,-3.8956553936,6.7789950371,0.0615673885,16.325925827,0.0069313049,2,295.9070399513,8.1050681125,3926.5694444444,1228.5464129816,-0.015721199,-0.0105321155,0.0559441604,5513609.84134917,6179870.75085709
"226",751,22.2,35.5720430107527,24.2,0.69,0.495161290322581,0.14,22.9,45.2118279569892,29.6,49.2186775208,78459.2734375,94.8710021973,-5.8586454391,5.7532815933,0.0385919623,14.4851455688,2.0738830566,0,296.1000293293,8.0757729868,3574.2361111111,1208.8743650913,-0.0228687982,-0.043165116,0.0599198209,5530201.64151676,6173630.03031465
"227",752,25.6,27.4925925925926,20.7,2.49,0.34037037037037,0.07,27.8,39.4098765432099,20.6,54.7652816772,69847.796875,335.4196472168,0.8851416111,2.7475004196,0.2403862625,11.1327915192,0.9292068481,0,296.0026549393,7.8574055538,3719.9583333333,1122.6089921699,-0.0351286527,-0.0442669503,0.055498872,5530926.19514923,6184122.21888692
"228",753,22.2473684210526,30.7888888888889,39.6,1.99157894736842,0.33962962962963,0.08,27.121052631579,44.8555555555556,33.8,49.8296661377,67155.4921875,150.0042266846,-4.5117068291,0.5887475014,0.081617929,11.5372829437,3.70520401,0,296.2497193465,7.4839506575,3749.4027777778,1472.3338987345,0.0385879162,-0.0835066577,0.0684284615,5543010.6209326,6175896.42227269
"229",755,19.6,42.0259259259259,27,1.61,0.565555555555556,0.22,18,46.437037037037,19.2,50.5623588562,78029.0234375,123.6966552734,-2.3798689842,5.6167712212,0.0833197087,16.1754894257,-0.7220611572,0,295.8753550151,7.9164961181,3990.8333333333,1002.8867075855,-0.0399202921,-0.0286528704,0.0518157399,5528372.8041083,6176276.82773411
"230",756,16.1,25.2311111111111,19.6,1.6,0.382444444444444,0.1,21.8,34.1288888888889,19.5,60.4656066895,72707.671875,362.5015869141,-3.1092522144,1.3980323076,0.4057157934,13.2811012268,2.7908477783,0,297.0882473975,7.7561460077,4470,1095.0037008591,0.0149148237,-0.0399671212,0.049573983,5448773.95262452,6243557.95669575
"231",757,23.5777777777778,27,19.2,1.44222222222222,0.46,0.1,26.8888888888889,38,12.4,56.5207748413,72347.9921875,212.1380157471,-45.4743614197,2.9805648327,0.4261693954,12.9017162323,0.4764900208,0,297.0685546785,7.7018625876,4202.3611111111,1312.2721479804,-0.0068771554,-0.0164473273,0.0301153127,5449158.17799519,6243714.17802174
"232",758,21.0571428571429,24.73125,19,1.74785714285714,0.45109375,0.16,23.1321428571429,33.6859375,9.2,79.7844696045,83030.828125,271.6692199707,-3.6956660748,4.5290226936,0.0801092908,12.9537200928,0.0969161987,0,296.8382350248,7.65339072,3291.5208333333,1654.8153382655,0.0397762501,-0.1378733354,0.075980395,5435304.87800345,6241780.77802306
"233",759,20.716,30.4262295081967,25.3,1.5892,0.544918032786885,0.15,22.748,39.1393442622951,7,76.156463623,72084.5078125,371.0899658203,-6.5357398987,4.4095067978,0.0216949657,12.9221334457,1.5541381836,0,297.2431217244,7.7532823768,3683,1446.6800430134,0.0388808436,-0.0909433629,0.0611433828,5438172.98208766,6254741.6614765
"234",760,21.5764705882353,26.2154929577465,19.8,1.87705882352941,0.503943661971831,0.19,22.9882352941176,34.3197183098592,12.8,76.8041000366,77136.0078125,678.8416137695,-0.4922532141,3.3930747509,0.1541587561,11.6400318146,7.6223602295,0,296.947067574,7.7921487804,3673.125,2004.3811136112,0.0569242345,-0.1133182868,0.0633561971,5439902.67800244,6245508.67801597
"235",761,21.1888888888889,33.1391304347826,32.1,1.57444444444444,0.424347826086957,0.14,21.4111111111111,42.4347826086956,16.5,44.6836891174,49160.07421875,60.0016899109,1.6520160437,4.8665971756,0.0382081717,11.2012691498,4.0993232727,0.2413793057,296.0962832741,7.8617332322,3614.9166666667,824.5952217423,0.0021062219,-0.0668004443,0.0432483399,5559241.35350936,6183671.69035004
"236",763,18.7333333333333,33.5988505747126,25.7,1.355,0.352298850574713,0.13,14.8388888888889,31.4830769230769,18,44.6221008301,49026.93359375,30.0008449554,-11.1629934311,4.8618941307,0.0565766804,12.4952964783,4.0090484619,0.4482758641,296.1473750112,7.9018712416,3820.3055555556,725.8975276637,-0.0108937036,-0.0400610618,0.0432232657,5559421.37799631,6183621.17802703
"237",765,26.45,36.5876404494382,39.4,2.86,0.364269662921348,0.16,26.05,38.5112359550562,37,35.1258735657,37098.56640625,268.335723877,-13.2412490845,5.3372602463,0.078378886,11.5738697052,1.3080215454,0,296.1730088316,7.7177816552,3582.75,1351.2738589783,0.0239268386,-0.070873483,0.0506488956,5564271.6327651,6197210.91651139
"238",766,22.8,28.6615384615385,26.9,2.04,0.490769230769231,0.11,26.3,35.6307692307692,14.5,78.6627655029,80854.6875,695.864440918,-9.4816913605,3.9813497066,0.1354150027,12.3275537491,0.780090332,0,296.9884873445,7.8222453218,4186.3819444444,1784.1400741386,0.0474229383,-0.0971715201,0.0631221086,5438385.67800067,6241801.27802561
"239",767,20.9857142857143,27.4842105263158,20.3454545454545,1.85,0.473684210526316,0.0845454545454545,26.6,34.0631578947368,13.9909090909091,71.0839004517,74549.0859375,1386.8699951172,-0.4951218069,3.7271544933,0.1156854853,11.5261678696,5.0692443848,0,297.1825214285,8.0511825301,3725.6666666667,1894.8065273858,0.0620561108,-0.1261015203,0.0579779318,5439879.17800288,6249206.07802454
"240",768,22.3217391304348,27.5044776119403,20.7,1.69913043478261,0.422835820895522,0.08,25.9347826086957,33.8582089552239,16.7,76.3197250366,68557.53125,551.5588378906,-17.8265419006,3.7979576588,0.1723256707,12.62474823,0.19947052,0,297.2671555774,7.7612790774,3676.4236111111,1887.2301069667,0.0377280231,-0.1271720444,0.0546819067,5442928.97800031,6254771.478023
"241",769,20.4307692307692,30.2294736842105,21.9,1.81,0.440631578947368,0.18,22.4538461538462,41.6,23,43.6420326233,47505.890625,108.1695861816,2.3178598881,4.8445305824,0.0938940942,11.6519231796,2.0872764587,0,296.4649998384,7.8208120208,3663.5555555556,1686.2637467091,0.0011615163,-0.0944946407,0.0724925077,5556679.94744972,6190064.11462571
"242",770,32.5,31.472972972973,28.3,2.7,0.640540540540541,0.32,38,38.5675675675676,32.4,46.9084320068,48224.68359375,216.3391723633,-7.0040359497,2.8225786686,0.2598189712,11.3891477585,5.2389450073,0,296.6154929429,7.8585917332,3387.75,1769.3002666496,0.0143586073,-0.070930546,0.0709185695,5547343.88044686,6200188.27656604
"243",771,20.4,27.7052631578947,20.1,1.33,0.46140350877193,0.08,31.1,39.6245614035088,13.3,55.5943145752,70939.46875,349.866973877,-39.5849342346,2.9063048363,0.3955970109,11.3040390015,0.3575325012,0,297.1690563551,7.6363907386,3422.7083333333,1612.8749333719,0.0278313429,-0.0839100484,0.0599193022,5449148.17800371,6245562.67802465
"244",773,21.2,26.22,28,2.75,0.773142857142857,0.11,25.5,30.6114285714286,24.2,68.5999984741,67238.2265625,483.7490844727,-48.6872520447,2.05904299832582e-07,0.0880596414,17.4075489044,6.4035949707,0,296.5533142539,8.2098346523,2718.0833333333,663.8940274775,-0.0281403024,-0.0394953698,0.0203550721,5448729.27800338,6250760.57802436
"245",774,23.2379310344828,33.3,32,2.0051724137931,0.28,0.12,28.0310344827586,43.662,33.9,44.829158783,52172.58203125,120.0033798218,-3.0607607365,3.6592965126,0.2508337498,13.2002811432,2.0600852966,0,296.5422060349,7.6878780077,3273.2152777778,1292.9472926547,-0.0141444169,-0.0854497882,0.0544268243,5548159.91004249,6193882.51500912
"246",775,20.9,28.06,33.2,1.84,0.478,0.08,25.3,42.86,34.6,44.198513031,51909.65625,127.2828063965,-4.8534927368,1.6766343117,0.3339031339,11.2010221481,2.1378097534,0,296.5422060349,7.6878780077,3409.2847222222,1103.2859354806,-0.0138841507,-0.0621530212,0.0333080528,5548334.87213251,6194108.02663379
"247",776,20.7,26.3409090909091,16.1,1.69,0.516969696969697,0.08,23.8,45.8439393939394,26.1,41.8206253052,43996.44140625,120.0033798218,-1.8558644056,3.7427470684,0.04247557,13.1915111542,5.5618362427,0,296.4277465101,7.7942692585,3614.7847222222,1288.4846586472,0.0081992431,-0.0541686785,0.0562395954,5559755.88392481,6191893.43369675
"248",778,22.8529411764706,29.4610169491525,22.7,1.57588235294118,0.560677966101695,0.13,30.7470588235294,44.4779661016949,20.3,74.4941177368,53916.9296875,123.6966552734,-5.3300232887,4.6825199127,0.1032236144,11.2985286713,9.8173980713,0,296.8778300355,7.7201875339,3671.7222222222,1525.2112656342,0.036265203,-0.1344791975,0.0804452835,5458714.31916896,6259725.84656534
"249",779,18.6461538461538,38.5536585365854,28.3,1.25423076923077,0.258048780487805,0.09,26.8615384615385,51.6609756097561,30.1,51.7711677551,45813.36328125,150.0042266846,-3.0764403343,3.9075469971,0.1629080474,12.9838104248,0.9994392395,0,297.2235481956,8.2946571864,2842.2986111111,640.3404151471,-0.0732651876,-0.0715393678,0.0429730399,5465431.47551745,6264674.11320852
"250",780,22.28,33.684,33.3,1.7684,0.5756,0.18,27.132,47.24,36.8,64.3272705078,41900.8828125,218.4094543457,1.3327260017,4.7630844116,0.0365714394,11.7883701324,1.4512863159,0,297.3906023247,7.935409166,3404.9791666667,1969.7617493528,0.0397796535,-0.1220231975,0.0912377909,5462184.82388273,6273214.9976151
"251",781,22.8896551724138,34.9,34.5,1.82896551724138,0.57,0.09,29.8551724137931,48.25,31,53.7390022278,34090.5859375,305.949798584,5.946770668,0.4020422697,0.0380306654,11.2012691498,5.6423149109,0,297.5069218272,8.1917639447,3504.6458333333,1841.12221581,0.0356734621,-0.1147159389,0.0500679861,5472707.31860544,6273872.5463476
"252",782,24.3393939393939,24.6481818181818,23.9,2.2830303030303,0.369363636363636,0.07,27.0121212121212,39.29,29.9,35.7528877258,44592.69921875,283.0274047852,-4.595413208,2.7127327919,0.3475344479,12.3431148529,1.7349128723,0,296.6053989377,8.1433363641,2728.4583333333,574.7412902335,-0.0522757764,-0.0642272282,0.0434739077,5560955.78513206,6189734.02819694
"253",783,21.9193548387097,29.736,24.1,1.69548387096774,0.364,0.08,27.9161290322581,46.428,29.3,64.391204834,41928.7109375,1178.8461914063,-1.8562994003,2.9175875187,0.1261473,11.9959039688,4.0249862671,0,297.1928844536,8.0017611287,3658.3541666667,1756.0655222525,0.0289369712,-0.0756394282,0.0883700266,5470561.34193888,6265748.78743089
"254",784,27.9,27.9309090909091,21,1.32,0.517272727272727,0.12,35.4,48.4145454545455,41.6,27.587556839,38432.6171875,216.3391723633,-16.7724533081,2.9081978798,0.3002161086,15.4157657623,1.6311397552,0,296.4938730231,7.9244922662,3684.6388888889,1329.2125573184,-0.0378540234,-0.0669385552,0.0511910109,5566790.5618948,6192654.52431623
"255",785,16.015,36.2531914893617,23.9,1.2645,0.611914893617021,0.16,22.41,39.2702127659574,20.8,52.3835220337,47173.76953125,977.2174072266,-11.0419073105,2.598572731,0.3378757834,11.3903722763,1.117893219,0,297.3257271519,8.3514569042,3063.3611111111,937.5058161954,-0.0395053043,-0.1115286142,0.0451176101,5465833.47800314,6262650.27801626
"256",786,25.7857142857143,31.4869565217391,28,1.28071428571429,0.295108695652174,0.1,32.6571428571429,44.9847826086957,43,29.5341472626,38084.890625,453.9951782227,-1.8420237303,2.6985797882,0.2830852568,10.7316617966,3.906785965,0,296.4897495545,8.0205634709,3273.9930555556,1782.8684654193,-0.0039612012,-0.0645897919,0.0756749093,5566884.57799609,6193032.97802618
"257",787,22.8,28.5971014492754,24.8,2.02625,0.299420289855073,0.07,22.225,39.6463768115942,23.9,21.9270267487,39878.44921875,192.0991363525,-22.7013587952,3.5802845955,0.2278913558,11.9300146103,0.6992588043,0,295.8030883789,7.7930489132,3680.4236111111,768.5164309326,-0.0207059962,0.0068867249,0.0290602153,5578024.08636919,6174623.925983
"258",788,17.7,33.6583333333333,26.9,2.11,0.76,0.11,25.4,48.775,28.8,47.0139732361,61336.7734375,241.8745422363,-0.4055651426,0.8593643308,0.3295333683,10.8181972504,0.5642738342,0,296.5003243672,8.035948548,3417.3055555556,1789.6644928288,0.0044006939,-0.072482429,0.0817587101,5546780.48013273,6180371.75997693
"259",790,20.6,29.1474358974359,24.5,2.23,0.374615384615385,0.16,16.5,38.3320512820513,11.5,40.7981872559,49158.359375,84.8552017212,-2.1120107174,5.5723161697,0.0386760272,11.7604398727,1.366317749,0.0344827585,295.847922953,7.7621385082,3926.4861111111,1081.1583918822,0.0054513574,-0.035295155,0.0480309302,5562657.81934748,6177964.73593248
"260",791,27.425,35.6819444444444,25.7,2.381875,0.534583333333333,0.17,28.7,50.8666666666667,24.6,36.7274894714,26394.265625,241.8745422363,-2.7264897823,6.5115480423,0.0225677155,11.7993030548,1.6889648438,0,296.1876579363,7.6772713752,3647.6458333333,1286.9913223867,-0.0331288327,-0.0280927381,0.0437255698,5581215.45816517,6191129.47108607
"261",796,23.896,32.9178571428571,35.7,2.2024,0.608571428571429,0.09,28.876,50.7678571428571,41.3,56.5365104675,26687.21484375,308.8775939941,-4.9917192459,4.4251174927,0.0722523332,12.0654058456,2.2813491821,0,297.2273560923,7.8479204729,3261.5138888889,1777.5986079525,0.0122658555,0.0300622046,0.0881602681,5494625.278,6268113.17801751
"262",797,24.762962962963,32.5769230769231,27.6,2.07555555555556,0.506153846153846,0.08,30.3518518518519,46.7087912087912,26.2,50.9619560242,21754.169921875,424.2760314941,21.0936355591,0.000947543,0.2609347403,12.4434528351,2.6683387756,0,297.5512863962,7.8772651521,3556.7152777778,1592.3869476649,0.0443166917,-0.0580059652,0.0695534876,5495105.93968108,6273735.60764278
"263",798,23.2354838709677,27.2157894736842,23.5,2.46032258064516,0.411929824561403,0.11,29.7967741935484,40.1017543859649,24.9,72.8616790771,58260.14453125,247.3933105469,-6.5551190376,4.7661132813,0.082573995,14.5911397934,2.2833557129,0,297.0308254096,7.7063601976,3479.1805555556,2106.9843682408,0.0427160835,-0.1187962936,0.0863448429,5464416.2745923,6249793.54502149
"264",799,18.9,29.22,20.6,1.55,0.686,0.22,25.2,39.164,24,66.1150436401,65451.15234375,1194.7720947266,-5.9041409492,2.7265832424,0.1852975637,10.4264450073,5.5662231445,0,297.0771595882,7.7607358945,3529.0833333333,1905.1196409029,0.0581602037,-0.1235350457,0.0595369229,5465434.59046759,6240057.12352506
"265",800,24.6826086956522,30.4117647058824,20.5,2.13565217391304,0.517647058823529,0.13,27.7608695652174,43.1352941176471,24.9,73.6532058716,63101.359375,480.9501342773,-1.123160243,3.3079066277,0.0188221466,11.4089365005,3.9906539917,0,297.1251989728,7.7385685621,3634.8819444444,2034.0169821974,0.0499021445,-0.0809696358,0.0859314091,5464559.01012268,6243548.29512985
"266",802,21.1,27.6,25,1.8,0.422826086956522,0.06,26.2,38.8630434782609,24,71.8827133179,55472.93359375,0,-7.9066076279,4.5404896736,0.0339975394,12.5795116425,2.3105926514,1.931034565,296.9130689534,7.9378604218,4098.0416666667,1345.2208744474,0.0215075314,-0.0808956623,0.0469461255,5468910.53782881,6249807.78623401
"267",803,17.2,28.50625,24.2,2.26,0.364583333333333,0.05,20.4,35.7958333333333,18.8,28.9645786285,60667.8671875,42.4276008606,-6.8008995056,6.766438961,0.0331196859,21.7185974121,-0.0006160736,0.2068965584,295.8845063829,7.5875310013,3623.2638888889,934.6614134796,-0.0429552836,-0.0624317075,0.0387578398,5554607.05157225,6169441.82385428
"268",804,23.0514285714286,23.8102803738318,22.9,2.46371428571429,0.24981308411215,0.09,24.7771428571429,30.7084112149533,23.2,34.1613693237,65293.59375,0,-15.5446653366,4.9125747681,0.0870422199,18.4935626984,0.0317764282,1.8965517282,296.184572473,7.9267340954,3473.5138888889,838.1899244539,-0.0418884148,-0.0520614944,0.0337945925,5548924.39313411,6169473.63010753
"269",805,19.9857142857143,28.110447761194,26.8,2.29714285714286,0.513134328358209,0.1,26.2571428571429,41.2955223880597,27.3,73.7513046265,60701.6953125,0,-3.9102222919,4.8620958328,0.053854581,15.7896957397,0.0088119507,2,297.0673046983,7.6854339589,3453.3958333333,2012.7865498773,0.0277236427,-0.1037045614,0.0742446764,5462168.17799803,6248518.07802404
"270",806,23.4666666666667,31.4705882352941,29.9142857142857,1.66407407407407,0.637647058823529,0.175714285714286,28.862962962963,43.2176470588235,30,63.3568191528,53358.58203125,429.5467224121,8.8652162552,5.6095738411,0.0666378662,10.9979171753,8.4683570862,0,297.1397348741,7.9367465575,3463.5972222222,1499.7694010134,0.0331653062,-0.1002742725,0.0552183461,5478914.87799781,6245630.17802463
"271",808,29.5941176470588,32.0375,28,2.48352941176471,0.468928571428571,0.22,21.9,34.0517857142857,22.9,64.2690200806,44752.984375,67.0839309692,-2.748329401,3.7064743042,0.1413958967,11.9120264053,2.1963310242,0.068965517,296.9024777483,7.7900926164,3393.5694444444,1948.9342242694,0.0264743817,-0.0944619395,0.1017061469,5485833.07800054,6250856.57802007
"272",809,23.1,28.7285714285714,20.7,1.91,0.560571428571429,0.12,24.1,43.9257142857143,15.4,60.691608429,42051.74609375,466.7036132813,2.5548050404,3.7143974304,0.1657906175,11.7982807159,5.2183570862,0,297.0152494369,7.8392325659,3634.7777777778,1835.2538264814,0.0264109817,-0.1308115052,0.0939814811,5484145.6779977,6256301.37801885
"273",812,21.17,29.2190476190476,19.8,1.80333333333333,0.385238095238095,0.09,30.91,44.9285714285714,27.4,63.9861450195,44720.70703125,361.258026123,-7.7138366699,3.9253315926,0.137367785,12.618596077,1.2123527527,0,296.9024777483,7.7900926164,3236.3055555556,1915.803945901,0.0268608629,-0.0847296991,0.0864834852,5486305.077997,6250421.57802093
"274",813,25.6,37.2,25.7,1.96,0.46,0.1,27,52,30.6,51.8767127991,27699.03515625,725.6236572266,3.2221274376,3.6841762066,0.1897378266,11.7811222076,1.9410476685,0,297.1880295249,7.7916997546,3209.3402777778,1763.4897386224,0.0256989386,-0.0750886682,0.1030059805,5499306.07800299,6261498.27801893
"275",817,22.3,35.6541176470588,34.3,2.04,0.448823529411765,0.12,26.2,51.7576470588235,46.9,45.5090904236,20594.875,60.0016899109,0.040544603,3.9626638889,0.0650555342,13.4810571671,4.5064888,0.1724137962,297.6152056077,8.2383914068,3480.5555555556,1242.9297544569,-0.0029924764,-0.1161439957,0.0656287218,5508569.078002,6262721.27801562
