"","id.p","id.p.h","hor","top","bottom","thick","tb","CEC","phw","phkcl","resist","OC","clay","silt20","sand.mf","p_permeabilidad","p_escurrimiento","p_anegamiento","p_drenaje","dren","dem","river","wdist","maxc","mrvbf","slope","twi","vdchn","water","env","lstm","lstsd","evim","evisd","M1.B2","M1.B3","M1.B4","M1.B5","M1.B7","M2.B2","M2.B3","M2.B4","M2.B5","M2.B7","M3.B2","M3.B3","M3.B4","M3.B5","M3.B7","M.all.B2","M.all.B3","M.all.B4","M.all.B5","M.all.B7","S1.B2","S1.B3","S1.B4","S1.B5","S1.B7","S2.B2","S2.B3","S2.B4","S2.B5","S2.B7","S3.B2","S3.B3","S3.B4","S3.B5","S3.B7","S.all.B2","S.all.B3","S.all.B4","S.all.B5","S.all.B7","X","Y","XX1","XX2","XX3","XD1","XD2","XD3"
"25",326,"326_B22","B",80,105,25,23.4,25.1,7.3,5.8,1883,0.27,28.6,25.8,7.4,"2","2","clase 5",NA,"2.2",86.4337921142578,77951.09375,579.412536621094,0.148805007338524,3.93385100364685,0.0788819417357445,12.7417278289795,1.29917907714844,0,1,297.173861734668,7.66045355482176,3286.84722222222,1898.39972107332,0.434221804511278,0.0260413533834586,0.0654210526315789,0.40095037593985,0.115385714285714,0.195192517006803,0.0478244897959184,0.0782748299319728,0.268808904109589,0.187363945578231,0.261318604651163,0.0507527131782946,0.0860503875968992,0.309193798449612,0.219046511627907,0.2816825,0.0447726470588235,0.0807267647058824,0.323476435935199,0.183592647058824,0.0651272348402049,0.00825882565409757,0.010680214308311,0.0375273771258865,0.0302460920161776,0.023744158873449,0.00901597966350321,0.0111120990676855,0.0279746829416759,0.0293281620364348,0.0436852641907176,0.0128890583291567,0.0138042176754007,0.0247161281856667,0.0567249367101228,0.0970249737960931,0.0146449974989976,0.015858126189684,0.0583100967159129,0.0572249544322419,5407998.477998,6276905.97801914,6017.97738095238,2044.35555555556,3266.32,1222.78886193396,641.784095266626,1385.65460973573
"26",326,"326_B3","BC",105,150,45,20.8,21.7,7.9,6.4,1404,0.19,20.8,30.2,10.1,"2","2","clase 5",NA,"2.2",86.4337921142578,77951.09375,579.412536621094,0.148805007338524,3.93385100364685,0.0788819417357445,12.7417278289795,1.29917907714844,0,1,297.173861734668,7.66045355482176,3286.84722222222,1898.39972107332,0.434221804511278,0.0260413533834586,0.0654210526315789,0.40095037593985,0.115385714285714,0.195192517006803,0.0478244897959184,0.0782748299319728,0.268808904109589,0.187363945578231,0.261318604651163,0.0507527131782946,0.0860503875968992,0.309193798449612,0.219046511627907,0.2816825,0.0447726470588235,0.0807267647058824,0.323476435935199,0.183592647058824,0.0651272348402049,0.00825882565409757,0.010680214308311,0.0375273771258865,0.0302460920161776,0.023744158873449,0.00901597966350321,0.0111120990676855,0.0279746829416759,0.0293281620364348,0.0436852641907176,0.0128890583291567,0.0138042176754007,0.0247161281856667,0.0567249367101228,0.0970249737960931,0.0146449974989976,0.015858126189684,0.0583100967159129,0.0572249544322419,5407998.477998,6276905.97801914,6017.97738095238,2044.35555555556,3266.32,1222.78886193396,641.784095266626,1385.65460973573
"27",326,"326_Cca","C",150,170,20,NA,21.2,8.9,7.2,1229,0.12,16.7,29.9,9.4,"2","2","clase 5",NA,"2.2",86.4337921142578,77951.09375,579.412536621094,0.148805007338524,3.93385100364685,0.0788819417357445,12.7417278289795,1.29917907714844,0,1,297.173861734668,7.66045355482176,3286.84722222222,1898.39972107332,0.434221804511278,0.0260413533834586,0.0654210526315789,0.40095037593985,0.115385714285714,0.195192517006803,0.0478244897959184,0.0782748299319728,0.268808904109589,0.187363945578231,0.261318604651163,0.0507527131782946,0.0860503875968992,0.309193798449612,0.219046511627907,0.2816825,0.0447726470588235,0.0807267647058824,0.323476435935199,0.183592647058824,0.0651272348402049,0.00825882565409757,0.010680214308311,0.0375273771258865,0.0302460920161776,0.023744158873449,0.00901597966350321,0.0111120990676855,0.0279746829416759,0.0293281620364348,0.0436852641907176,0.0128890583291567,0.0138042176754007,0.0247161281856667,0.0567249367101228,0.0970249737960931,0.0146449974989976,0.015858126189684,0.0583100967159129,0.0572249544322419,5407998.477998,6276905.97801914,6017.97738095238,2044.35555555556,3266.32,1222.78886193396,641.784095266626,1385.65460973573
"28",326,"326_A2","E",32,40,8,10.6,14.3,6,5,4593,0.6,22.7,23.6,6.3,"2","2","clase 5",NA,"2.2",86.4337921142578,77951.09375,579.412536621094,0.148805007338524,3.93385100364685,0.0788819417357445,12.7417278289795,1.29917907714844,0,1,297.173861734668,7.66045355482176,3286.84722222222,1898.39972107332,0.434221804511278,0.0260413533834586,0.0654210526315789,0.40095037593985,0.115385714285714,0.195192517006803,0.0478244897959184,0.0782748299319728,0.268808904109589,0.187363945578231,0.261318604651163,0.0507527131782946,0.0860503875968992,0.309193798449612,0.219046511627907,0.2816825,0.0447726470588235,0.0807267647058824,0.323476435935199,0.183592647058824,0.0651272348402049,0.00825882565409757,0.010680214308311,0.0375273771258865,0.0302460920161776,0.023744158873449,0.00901597966350321,0.0111120990676855,0.0279746829416759,0.0293281620364348,0.0436852641907176,0.0128890583291567,0.0138042176754007,0.0247161281856667,0.0567249367101228,0.0970249737960931,0.0146449974989976,0.015858126189684,0.0583100967159129,0.0572249544322419,5407998.477998,6276905.97801914,6017.97738095238,2044.35555555556,3266.32,1222.78886193396,641.784095266626,1385.65460973573
"29",329,"329_A1p","A",0,23,23,13.5,16,6.3,5.2,4797,1.56,21.5,30,9.4,"2","3","clase 5",NA,"2.3",71.332389831543,44848.6875,1489.50500488281,5.37025260925293,2.24883794784546,0.267844676971436,9.34157848358154,9.60565185546875,0,1,297.719912348869,7.93701830715307,3486.50694444444,1516.64131128105,0.417643609022556,0.0274233082706767,0.069209022556391,0.387898496240602,0.118024812030075,0.258074829931973,0.042543537414966,0.0841687074829932,0.298189795918367,0.15623537414966,0.238515909090909,0.0585523076923077,0.0943396946564886,0.316321374045802,0.242045384615385,0.292487994143485,0.045688986784141,0.0856633431085044,0.332774633431085,0.182614537444934,0.0573056972065678,0.0101965969309584,0.0137022308438434,0.0330861707468736,0.0364466534316378,0.0291743221764822,0.00695310188025116,0.00714003571152084,0.0250011581504173,0.0262358971972108,0.0181559353723123,0.00738922550393493,0.00847746042695945,0.0209978314178232,0.0377280972170393,0.0766842159501071,0.0145213274895968,0.0148780665012637,0.0450239787827639,0.0599342167085677,5450186.17800232,6280416.37802234,6108.91071428571,3224.61111111111,2049.4,1116.31095381253,912.472987075061,526.777630122944
"30",329,"329_B1","AB.BA",23,30,7,15.8,19.6,6.4,5.1,3873,1.37,28.8,30.1,8.4,"2","3","clase 5",NA,"2.3",71.332389831543,44848.6875,1489.50500488281,5.37025260925293,2.24883794784546,0.267844676971436,9.34157848358154,9.60565185546875,0,1,297.719912348869,7.93701830715307,3486.50694444444,1516.64131128105,0.417643609022556,0.0274233082706767,0.069209022556391,0.387898496240602,0.118024812030075,0.258074829931973,0.042543537414966,0.0841687074829932,0.298189795918367,0.15623537414966,0.238515909090909,0.0585523076923077,0.0943396946564886,0.316321374045802,0.242045384615385,0.292487994143485,0.045688986784141,0.0856633431085044,0.332774633431085,0.182614537444934,0.0573056972065678,0.0101965969309584,0.0137022308438434,0.0330861707468736,0.0364466534316378,0.0291743221764822,0.00695310188025116,0.00714003571152084,0.0250011581504173,0.0262358971972108,0.0181559353723123,0.00738922550393493,0.00847746042695945,0.0209978314178232,0.0377280972170393,0.0766842159501071,0.0145213274895968,0.0148780665012637,0.0450239787827639,0.0599342167085677,5450186.17800232,6280416.37802234,6108.91071428571,3224.61111111111,2049.4,1116.31095381253,912.472987075061,526.777630122944
"31",329,"329_B22","B",64,100,36,20.3,24,7.1,4.9,2397,0.36,30.8,29.1,6.7,"2","3","clase 5",NA,"2.3",71.332389831543,44848.6875,1489.50500488281,5.37025260925293,2.24883794784546,0.267844676971436,9.34157848358154,9.60565185546875,0,1,297.719912348869,7.93701830715307,3486.50694444444,1516.64131128105,0.417643609022556,0.0274233082706767,0.069209022556391,0.387898496240602,0.118024812030075,0.258074829931973,0.042543537414966,0.0841687074829932,0.298189795918367,0.15623537414966,0.238515909090909,0.0585523076923077,0.0943396946564886,0.316321374045802,0.242045384615385,0.292487994143485,0.045688986784141,0.0856633431085044,0.332774633431085,0.182614537444934,0.0573056972065678,0.0101965969309584,0.0137022308438434,0.0330861707468736,0.0364466534316378,0.0291743221764822,0.00695310188025116,0.00714003571152084,0.0250011581504173,0.0262358971972108,0.0181559353723123,0.00738922550393493,0.00847746042695945,0.0209978314178232,0.0377280972170393,0.0766842159501071,0.0145213274895968,0.0148780665012637,0.0450239787827639,0.0599342167085677,5450186.17800232,6280416.37802234,6108.91071428571,3224.61111111111,2049.4,1116.31095381253,912.472987075061,526.777630122944
"32",329,"329_B21","B",30,64,34,22.4,27.8,6.6,4.9,2472,0.65,43.3,22.8,5.2,"2","3","clase 5",NA,"2.3",71.332389831543,44848.6875,1489.50500488281,5.37025260925293,2.24883794784546,0.267844676971436,9.34157848358154,9.60565185546875,0,1,297.719912348869,7.93701830715307,3486.50694444444,1516.64131128105,0.417643609022556,0.0274233082706767,0.069209022556391,0.387898496240602,0.118024812030075,0.258074829931973,0.042543537414966,0.0841687074829932,0.298189795918367,0.15623537414966,0.238515909090909,0.0585523076923077,0.0943396946564886,0.316321374045802,0.242045384615385,0.292487994143485,0.045688986784141,0.0856633431085044,0.332774633431085,0.182614537444934,0.0573056972065678,0.0101965969309584,0.0137022308438434,0.0330861707468736,0.0364466534316378,0.0291743221764822,0.00695310188025116,0.00714003571152084,0.0250011581504173,0.0262358971972108,0.0181559353723123,0.00738922550393493,0.00847746042695945,0.0209978314178232,0.0377280972170393,0.0766842159501071,0.0145213274895968,0.0148780665012637,0.0450239787827639,0.0599342167085677,5450186.17800232,6280416.37802234,6108.91071428571,3224.61111111111,2049.4,1116.31095381253,912.472987075061,526.777630122944
"33",329,"329_B3","BC",100,155,55,19.9,21.6,7.4,5.4,3081,0.16,21.6,30,8.5,"2","3","clase 5",NA,"2.3",71.332389831543,44848.6875,1489.50500488281,5.37025260925293,2.24883794784546,0.267844676971436,9.34157848358154,9.60565185546875,0,1,297.719912348869,7.93701830715307,3486.50694444444,1516.64131128105,0.417643609022556,0.0274233082706767,0.069209022556391,0.387898496240602,0.118024812030075,0.258074829931973,0.042543537414966,0.0841687074829932,0.298189795918367,0.15623537414966,0.238515909090909,0.0585523076923077,0.0943396946564886,0.316321374045802,0.242045384615385,0.292487994143485,0.045688986784141,0.0856633431085044,0.332774633431085,0.182614537444934,0.0573056972065678,0.0101965969309584,0.0137022308438434,0.0330861707468736,0.0364466534316378,0.0291743221764822,0.00695310188025116,0.00714003571152084,0.0250011581504173,0.0262358971972108,0.0181559353723123,0.00738922550393493,0.00847746042695945,0.0209978314178232,0.0377280972170393,0.0766842159501071,0.0145213274895968,0.0148780665012637,0.0450239787827639,0.0599342167085677,5450186.17800232,6280416.37802234,6108.91071428571,3224.61111111111,2049.4,1116.31095381253,912.472987075061,526.777630122944
"34",329,"329_Cca","C",155,180,25,NA,18.7,8.1,7,1845,0.1,21.8,26.6,9.6,"2","3","clase 5",NA,"2.3",71.332389831543,44848.6875,1489.50500488281,5.37025260925293,2.24883794784546,0.267844676971436,9.34157848358154,9.60565185546875,0,1,297.719912348869,7.93701830715307,3486.50694444444,1516.64131128105,0.417643609022556,0.0274233082706767,0.069209022556391,0.387898496240602,0.118024812030075,0.258074829931973,0.042543537414966,0.0841687074829932,0.298189795918367,0.15623537414966,0.238515909090909,0.0585523076923077,0.0943396946564886,0.316321374045802,0.242045384615385,0.292487994143485,0.045688986784141,0.0856633431085044,0.332774633431085,0.182614537444934,0.0573056972065678,0.0101965969309584,0.0137022308438434,0.0330861707468736,0.0364466534316378,0.0291743221764822,0.00695310188025116,0.00714003571152084,0.0250011581504173,0.0262358971972108,0.0181559353723123,0.00738922550393493,0.00847746042695945,0.0209978314178232,0.0377280972170393,0.0766842159501071,0.0145213274895968,0.0148780665012637,0.0450239787827639,0.0599342167085677,5450186.17800232,6280416.37802234,6108.91071428571,3224.61111111111,2049.4,1116.31095381253,912.472987075061,526.777630122944
"42",335,"335_A1p","A",0,26,26,16.2,19,6.1,5.3,2067,1.61,23.3,31,11,"2","3","clase 5",NA,"2.3",64.1855926513672,45794.97265625,1824.88012695312,-5.13897180557251,1.58458721637726,0.451165914535522,10.0771226882935,3.32063674926758,0,1,297.451917343922,7.65213012640965,3214.98611111111,1850.64674382636,0.447779850746269,0.0273015151515152,0.0699172932330827,0.398474626865672,0.117785074626866,0.245298639455782,0.0469755102040816,0.0860176870748299,0.292056462585034,0.165476870748299,0.237912878787879,0.0635923076923077,0.0998061538461538,0.323890769230769,0.268772307692308,0.294915935672515,0.0481650957290133,0.087576798825257,0.334188105726872,0.191259911894273,0.0796218579766055,0.00849105487875135,0.0115281178736521,0.0378577684175781,0.0261253240652281,0.0309855998069509,0.00791100838555143,0.00909660256224156,0.0259242523254551,0.0282061055957826,0.0311411448340131,0.00868040308591997,0.00995677287968839,0.025622750447385,0.0354491753556125,0.0967136413747646,0.0155172870945281,0.0153561978971052,0.0508009769136091,0.0632686600653342,5448389.77800111,6280648.37802399,6293.14523809524,2703.92222222222,1964.76,1466.33743747176,731.039510572707,830.146172371129
"43",335,"335_B1","AB.BA",26,37,11,17.1,20.1,6.6,5.1,3690,1.45,32.1,26.7,7.1,"2","3","clase 5",NA,"2.3",64.1855926513672,45794.97265625,1824.88012695312,-5.13897180557251,1.58458721637726,0.451165914535522,10.0771226882935,3.32063674926758,0,1,297.451917343922,7.65213012640965,3214.98611111111,1850.64674382636,0.447779850746269,0.0273015151515152,0.0699172932330827,0.398474626865672,0.117785074626866,0.245298639455782,0.0469755102040816,0.0860176870748299,0.292056462585034,0.165476870748299,0.237912878787879,0.0635923076923077,0.0998061538461538,0.323890769230769,0.268772307692308,0.294915935672515,0.0481650957290133,0.087576798825257,0.334188105726872,0.191259911894273,0.0796218579766055,0.00849105487875135,0.0115281178736521,0.0378577684175781,0.0261253240652281,0.0309855998069509,0.00791100838555143,0.00909660256224156,0.0259242523254551,0.0282061055957826,0.0311411448340131,0.00868040308591997,0.00995677287968839,0.025622750447385,0.0354491753556125,0.0967136413747646,0.0155172870945281,0.0153561978971052,0.0508009769136091,0.0632686600653342,5448389.77800111,6280648.37802399,6293.14523809524,2703.92222222222,1964.76,1466.33743747176,731.039510572707,830.146172371129
"44",335,"335_B21","B",37,86,49,24.8,28.8,7,5.2,2445,0.61,42.9,24.1,4.9,"2","3","clase 5",NA,"2.3",64.1855926513672,45794.97265625,1824.88012695312,-5.13897180557251,1.58458721637726,0.451165914535522,10.0771226882935,3.32063674926758,0,1,297.451917343922,7.65213012640965,3214.98611111111,1850.64674382636,0.447779850746269,0.0273015151515152,0.0699172932330827,0.398474626865672,0.117785074626866,0.245298639455782,0.0469755102040816,0.0860176870748299,0.292056462585034,0.165476870748299,0.237912878787879,0.0635923076923077,0.0998061538461538,0.323890769230769,0.268772307692308,0.294915935672515,0.0481650957290133,0.087576798825257,0.334188105726872,0.191259911894273,0.0796218579766055,0.00849105487875135,0.0115281178736521,0.0378577684175781,0.0261253240652281,0.0309855998069509,0.00791100838555143,0.00909660256224156,0.0259242523254551,0.0282061055957826,0.0311411448340131,0.00868040308591997,0.00995677287968839,0.025622750447385,0.0354491753556125,0.0967136413747646,0.0155172870945281,0.0153561978971052,0.0508009769136091,0.0632686600653342,5448389.77800111,6280648.37802399,6293.14523809524,2703.92222222222,1964.76,1466.33743747176,731.039510572707,830.146172371129
"45",335,"335_B22","B",86,116,30,24.4,27.2,7.4,5.5,1881,0.34,30.7,28.6,7,"2","3","clase 5",NA,"2.3",64.1855926513672,45794.97265625,1824.88012695312,-5.13897180557251,1.58458721637726,0.451165914535522,10.0771226882935,3.32063674926758,0,1,297.451917343922,7.65213012640965,3214.98611111111,1850.64674382636,0.447779850746269,0.0273015151515152,0.0699172932330827,0.398474626865672,0.117785074626866,0.245298639455782,0.0469755102040816,0.0860176870748299,0.292056462585034,0.165476870748299,0.237912878787879,0.0635923076923077,0.0998061538461538,0.323890769230769,0.268772307692308,0.294915935672515,0.0481650957290133,0.087576798825257,0.334188105726872,0.191259911894273,0.0796218579766055,0.00849105487875135,0.0115281178736521,0.0378577684175781,0.0261253240652281,0.0309855998069509,0.00791100838555143,0.00909660256224156,0.0259242523254551,0.0282061055957826,0.0311411448340131,0.00868040308591997,0.00995677287968839,0.025622750447385,0.0354491753556125,0.0967136413747646,0.0155172870945281,0.0153561978971052,0.0508009769136091,0.0632686600653342,5448389.77800111,6280648.37802399,6293.14523809524,2703.92222222222,1964.76,1466.33743747176,731.039510572707,830.146172371129
"46",335,"335_B3","BC",116,153,37,21.4,21.9,7.7,6.1,2028,0.15,21.7,27,9.8,"2","3","clase 5",NA,"2.3",64.1855926513672,45794.97265625,1824.88012695312,-5.13897180557251,1.58458721637726,0.451165914535522,10.0771226882935,3.32063674926758,0,1,297.451917343922,7.65213012640965,3214.98611111111,1850.64674382636,0.447779850746269,0.0273015151515152,0.0699172932330827,0.398474626865672,0.117785074626866,0.245298639455782,0.0469755102040816,0.0860176870748299,0.292056462585034,0.165476870748299,0.237912878787879,0.0635923076923077,0.0998061538461538,0.323890769230769,0.268772307692308,0.294915935672515,0.0481650957290133,0.087576798825257,0.334188105726872,0.191259911894273,0.0796218579766055,0.00849105487875135,0.0115281178736521,0.0378577684175781,0.0261253240652281,0.0309855998069509,0.00791100838555143,0.00909660256224156,0.0259242523254551,0.0282061055957826,0.0311411448340131,0.00868040308591997,0.00995677287968839,0.025622750447385,0.0354491753556125,0.0967136413747646,0.0155172870945281,0.0153561978971052,0.0508009769136091,0.0632686600653342,5448389.77800111,6280648.37802399,6293.14523809524,2703.92222222222,1964.76,1466.33743747176,731.039510572707,830.146172371129
"47",335,"335_Cca","C",153,170,17,NA,19.5,8.2,7,1659,0.07,24.1,30.2,8.4,"2","3","clase 5",NA,"2.3",64.1855926513672,45794.97265625,1824.88012695312,-5.13897180557251,1.58458721637726,0.451165914535522,10.0771226882935,3.32063674926758,0,1,297.451917343922,7.65213012640965,3214.98611111111,1850.64674382636,0.447779850746269,0.0273015151515152,0.0699172932330827,0.398474626865672,0.117785074626866,0.245298639455782,0.0469755102040816,0.0860176870748299,0.292056462585034,0.165476870748299,0.237912878787879,0.0635923076923077,0.0998061538461538,0.323890769230769,0.268772307692308,0.294915935672515,0.0481650957290133,0.087576798825257,0.334188105726872,0.191259911894273,0.0796218579766055,0.00849105487875135,0.0115281178736521,0.0378577684175781,0.0261253240652281,0.0309855998069509,0.00791100838555143,0.00909660256224156,0.0259242523254551,0.0282061055957826,0.0311411448340131,0.00868040308591997,0.00995677287968839,0.025622750447385,0.0354491753556125,0.0967136413747646,0.0155172870945281,0.0153561978971052,0.0508009769136091,0.0632686600653342,5448389.77800111,6280648.37802399,6293.14523809524,2703.92222222222,1964.76,1466.33743747176,731.039510572707,830.146172371129
"56",337,"337_A1","A",0,15,15,12.3,16.3,6.5,5.1,2865,1.62,16.4,38.9,8.6,"2","3","clase 4",NA,"2.3",61.5468139648438,53371.875,844.831481933594,-1.85286235809326,2.92480158805847,0.227081447839737,11.3820810317993,4.61191940307617,0,2,297.432470388973,7.95785079315426,3981.56944444444,1106.02957542607,0.366012030075188,0.0373113636363636,0.0816368421052632,0.376100751879699,0.144201503759398,0.266472413793103,0.0423234482758621,0.0782110344827586,0.306435172413793,0.159253103448276,0.309681395348837,0.0472728682170543,0.0884,0.347392248062016,0.18386511627907,0.309092330383481,0.0439676514032496,0.0842561946902655,0.342494100294985,0.170113126843658,0.0344872375111519,0.0103410664895633,0.0121603832281381,0.0262592364593945,0.0371109597161662,0.0369100586312311,0.00977946412552219,0.00976395096801224,0.025368767792511,0.0344725636782605,0.0333672808663336,0.0097176366077514,0.0101155279768285,0.0223939815170948,0.0423806055495221,0.0500422689888353,0.0108530380202427,0.0123015213829132,0.0375607686136693,0.0430075135679285,5435021.37799819,6283262.77802161,4914.91547619048,3282.77777777778,3629.98666666667,949.106152788454,1147.48731526657,968.626591372012
"57",337,"337_B21","B",15,60,45,23.3,23.7,8.8,6.6,471,0.89,46,19.4,6.3,"2","3","clase 4",NA,"2.3",61.5468139648438,53371.875,844.831481933594,-1.85286235809326,2.92480158805847,0.227081447839737,11.3820810317993,4.61191940307617,0,2,297.432470388973,7.95785079315426,3981.56944444444,1106.02957542607,0.366012030075188,0.0373113636363636,0.0816368421052632,0.376100751879699,0.144201503759398,0.266472413793103,0.0423234482758621,0.0782110344827586,0.306435172413793,0.159253103448276,0.309681395348837,0.0472728682170543,0.0884,0.347392248062016,0.18386511627907,0.309092330383481,0.0439676514032496,0.0842561946902655,0.342494100294985,0.170113126843658,0.0344872375111519,0.0103410664895633,0.0121603832281381,0.0262592364593945,0.0371109597161662,0.0369100586312311,0.00977946412552219,0.00976395096801224,0.025368767792511,0.0344725636782605,0.0333672808663336,0.0097176366077514,0.0101155279768285,0.0223939815170948,0.0423806055495221,0.0500422689888353,0.0108530380202427,0.0123015213829132,0.0375607686136693,0.0430075135679285,5435021.37799819,6283262.77802161,4914.91547619048,3282.77777777778,3629.98666666667,949.106152788454,1147.48731526657,968.626591372012
"58",337,"337_B22","B",60,106,46,NA,19.4,9.6,7.6,508,0.26,39.4,25.9,9,"2","3","clase 4",NA,"2.3",61.5468139648438,53371.875,844.831481933594,-1.85286235809326,2.92480158805847,0.227081447839737,11.3820810317993,4.61191940307617,0,2,297.432470388973,7.95785079315426,3981.56944444444,1106.02957542607,0.366012030075188,0.0373113636363636,0.0816368421052632,0.376100751879699,0.144201503759398,0.266472413793103,0.0423234482758621,0.0782110344827586,0.306435172413793,0.159253103448276,0.309681395348837,0.0472728682170543,0.0884,0.347392248062016,0.18386511627907,0.309092330383481,0.0439676514032496,0.0842561946902655,0.342494100294985,0.170113126843658,0.0344872375111519,0.0103410664895633,0.0121603832281381,0.0262592364593945,0.0371109597161662,0.0369100586312311,0.00977946412552219,0.00976395096801224,0.025368767792511,0.0344725636782605,0.0333672808663336,0.0097176366077514,0.0101155279768285,0.0223939815170948,0.0423806055495221,0.0500422689888353,0.0108530380202427,0.0123015213829132,0.0375607686136693,0.0430075135679285,5435021.37799819,6283262.77802161,4914.91547619048,3282.77777777778,3629.98666666667,949.106152788454,1147.48731526657,968.626591372012
"59",337,"337_B3ca","BC",106,180,74,NA,20.3,9.6,7.7,544,0.16,29.9,28.5,10,"2","3","clase 4",NA,"2.3",61.5468139648438,53371.875,844.831481933594,-1.85286235809326,2.92480158805847,0.227081447839737,11.3820810317993,4.61191940307617,0,2,297.432470388973,7.95785079315426,3981.56944444444,1106.02957542607,0.366012030075188,0.0373113636363636,0.0816368421052632,0.376100751879699,0.144201503759398,0.266472413793103,0.0423234482758621,0.0782110344827586,0.306435172413793,0.159253103448276,0.309681395348837,0.0472728682170543,0.0884,0.347392248062016,0.18386511627907,0.309092330383481,0.0439676514032496,0.0842561946902655,0.342494100294985,0.170113126843658,0.0344872375111519,0.0103410664895633,0.0121603832281381,0.0262592364593945,0.0371109597161662,0.0369100586312311,0.00977946412552219,0.00976395096801224,0.025368767792511,0.0344725636782605,0.0333672808663336,0.0097176366077514,0.0101155279768285,0.0223939815170948,0.0423806055495221,0.0500422689888353,0.0108530380202427,0.0123015213829132,0.0375607686136693,0.0430075135679285,5435021.37799819,6283262.77802161,4914.91547619048,3282.77777777778,3629.98666666667,949.106152788454,1147.48731526657,968.626591372012
"60",337,"337_Cca","C",180,200,20,NA,21.7,9.4,7.5,775,0.07,25.3,27.7,10.8,"2","3","clase 4",NA,"2.3",61.5468139648438,53371.875,844.831481933594,-1.85286235809326,2.92480158805847,0.227081447839737,11.3820810317993,4.61191940307617,0,2,297.432470388973,7.95785079315426,3981.56944444444,1106.02957542607,0.366012030075188,0.0373113636363636,0.0816368421052632,0.376100751879699,0.144201503759398,0.266472413793103,0.0423234482758621,0.0782110344827586,0.306435172413793,0.159253103448276,0.309681395348837,0.0472728682170543,0.0884,0.347392248062016,0.18386511627907,0.309092330383481,0.0439676514032496,0.0842561946902655,0.342494100294985,0.170113126843658,0.0344872375111519,0.0103410664895633,0.0121603832281381,0.0262592364593945,0.0371109597161662,0.0369100586312311,0.00977946412552219,0.00976395096801224,0.025368767792511,0.0344725636782605,0.0333672808663336,0.0097176366077514,0.0101155279768285,0.0223939815170948,0.0423806055495221,0.0500422689888353,0.0108530380202427,0.0123015213829132,0.0375607686136693,0.0430075135679285,5435021.37799819,6283262.77802161,4914.91547619048,3282.77777777778,3629.98666666667,949.106152788454,1147.48731526657,968.626591372012
"61",342,"342_Ap","A",0,20,20,17.7,23.9,6.1,5.7,5596,1.94,26.9,27.3,5.6,"2","3","clase 5","clase 3","2.3",81.3219985961914,65128.48046875,161.559494018555,-4.08113622665405,3.96686196327209,0.102244831621647,14.2264556884766,0.339759826660156,0,1,297.335395611626,7.89674710993611,3519.77777777778,1971.72181488843,0.446631578947368,0.0237646616541353,0.0655954887218045,0.406675939849624,0.113127067669173,0.260580272108844,0.0433857142857143,0.086434693877551,0.299410204081633,0.15454693877551,0.22832109375,0.05529375,0.08920703125,0.30466875,0.24720703125,0.292036082474227,0.0439747787610619,0.0834818851251841,0.330916642120766,0.182440795287187,0.0927278613359684,0.0115603370736267,0.0149624472590228,0.0477912112345887,0.0349516443620185,0.0390764979282485,0.00982818842265618,0.0105999202184981,0.023649514851214,0.035490458501889,0.0430253462239635,0.0107397469874448,0.0129225505368317,0.0262903765214155,0.0443347452367961,0.0994447870556117,0.0159081688331204,0.016811091962161,0.0555204769945213,0.0656918993040607,5420244.47800326,6282039.27802031,6383.92738095238,3121.4,2153.89333333333,1866.13552408054,1013.44411468195,1250.12352781068
"62",342,"342_A1","A",20,29,9,17.6,23.4,5.8,5.4,4103,1.52,27.6,27.3,5,"2","3","clase 5","clase 3","2.3",81.3219985961914,65128.48046875,161.559494018555,-4.08113622665405,3.96686196327209,0.102244831621647,14.2264556884766,0.339759826660156,0,1,297.335395611626,7.89674710993611,3519.77777777778,1971.72181488843,0.446631578947368,0.0237646616541353,0.0655954887218045,0.406675939849624,0.113127067669173,0.260580272108844,0.0433857142857143,0.086434693877551,0.299410204081633,0.15454693877551,0.22832109375,0.05529375,0.08920703125,0.30466875,0.24720703125,0.292036082474227,0.0439747787610619,0.0834818851251841,0.330916642120766,0.182440795287187,0.0927278613359684,0.0115603370736267,0.0149624472590228,0.0477912112345887,0.0349516443620185,0.0390764979282485,0.00982818842265618,0.0105999202184981,0.023649514851214,0.035490458501889,0.0430253462239635,0.0107397469874448,0.0129225505368317,0.0262903765214155,0.0443347452367961,0.0994447870556117,0.0159081688331204,0.016811091962161,0.0555204769945213,0.0656918993040607,5420244.47800326,6282039.27802031,6383.92738095238,3121.4,2153.89333333333,1866.13552408054,1013.44411468195,1250.12352781068
